Mkt Al,Orig,Dest,Date,Year,Month,Flights,Seats,ASMs
AA,LAX,IND,2018-05-01,2018,5,58,7424,13467136
AA,LAX,IND,2018-06-01,2018,6,55,7040,12770560
AA,LAX,IND,2018-07-01,2018,7,58,7424,13467136
AA,LAX,IND,2018-08-01,2018,8,58,7424,13467136
AA,LAX,IND,2018-09-01,2018,9,55,7040,12770560
AA,LAX,IND,2018-10-01,2018,10,57,7296,13234944
AA,LAX,IND,2018-11-01,2018,11,54,6912,12538368
AA,LAX,IND,2018-12-01,2018,12,53,6784,12306176
AA,LAX,JAC,2018-01-01,2018,1,7,490,384160
AA,LAX,JAC,2018-06-01,2018,6,24,1680,1317120
AA,LAX,JAC,2018-07-01,2018,7,31,2170,1701280
AA,LAX,JAC,2018-08-01,2018,8,20,1400,1097600
AA,LAX,JAC,2018-12-01,2018,12,13,910,713440
AA,LAX,JFK,2018-01-01,2018,1,351,35802,88609950
AA,LAX,JFK,2018-02-01,2018,2,326,33252,82298700
AA,LAX,JFK,2018-03-01,2018,3,367,37434,92649150
AA,LAX,JFK,2018-04-01,2018,4,371,37842,93658950
AA,LAX,JFK,2018-05-01,2018,5,358,36516,90377100
AA,LAX,JFK,2018-06-01,2018,6,345,35190,87095250
AA,LAX,JFK,2018-07-01,2018,7,348,35496,87852600
AA,LAX,JFK,2018-08-01,2018,8,372,37944,93911400
AA,LAX,JFK,2018-09-01,2018,9,345,35190,87095250
AA,LAX,JFK,2018-10-01,2018,10,372,37944,93911400
AA,LAX,JFK,2018-11-01,2018,11,338,34476,85328100
AA,LAX,JFK,2018-12-01,2018,12,338,34476,85328100
AA,LAX,KOA,2018-01-01,2018,1,44,7964,19949820
AA,LAX,KOA,2018-02-01,2018,2,38,6878,17229390
AA,LAX,KOA,2018-03-01,2018,3,45,8145,20403225
AA,LAX,KOA,2018-04-01,2018,4,47,8507,21310035
AA,LAX,KOA,2018-05-01,2018,5,57,10317,25844085
AA,LAX,KOA,2018-06-01,2018,6,60,10860,27204300
AA,LAX,KOA,2018-07-01,2018,7,62,11222,28111110
AA,LAX,KOA,2018-08-01,2018,8,58,10498,26297490
AA,LAX,KOA,2018-09-01,2018,9,33,5973,14962365
AA,LAX,KOA,2018-10-01,2018,10,31,5611,14055555
AA,LAX,KOA,2018-11-01,2018,11,30,5430,13602150
AA,LAX,KOA,2018-12-01,2018,12,44,7964,19949820
AA,LAX,LAS,2018-01-01,2018,1,192,32198,7598728
AA,LAX,LAS,2018-02-01,2018,2,189,31237,7371932
AA,LAX,LAS,2018-03-01,2018,3,221,36090,8517240
AA,LAX,LAS,2018-04-01,2018,4,209,36182,8538952
AA,LAX,LAS,2018-05-01,2018,5,213,36181,8538716
AA,LAX,LAS,2018-06-01,2018,6,209,36160,8533760
AA,LAX,LAS,2018-07-01,2018,7,217,37696,8896256
AA,LAX,LAS,2018-08-01,2018,8,217,37696,8896256
AA,LAX,LAS,2018-09-01,2018,9,236,40640,9591040
AA,LAX,LAS,2018-10-01,2018,10,220,38764,9148304
AA,LAX,LAS,2018-11-01,2018,11,210,37629,8880444
AA,LAX,LAS,2018-12-01,2018,12,223,39886,9413096
AA,LAX,LHR,2018-01-01,2018,1,51,14662,79995872
AA,LAX,LHR,2018-02-01,2018,2,51,14586,79581216
AA,LAX,LHR,2018-03-01,2018,3,62,17596,96003776
AA,LAX,LHR,2018-04-01,2018,4,60,17028,92904768
AA,LAX,LHR,2018-05-01,2018,5,62,17484,95392704
AA,LAX,LHR,2018-06-01,2018,6,60,16920,92315520
AA,LAX,LHR,2018-07-01,2018,7,62,17484,95392704
AA,LAX,LHR,2018-08-01,2018,8,62,17484,95392704
AA,LAX,LHR,2018-09-01,2018,9,60,16920,92315520
AA,LAX,LHR,2018-10-01,2018,10,62,17484,95392704
AA,LAX,LHR,2018-11-01,2018,11,50,14188,77409728
AA,LAX,LHR,2018-12-01,2018,12,59,16951,92484656
AA,LAX,LIH,2018-01-01,2018,1,51,9231,24139065
AA,LAX,LIH,2018-02-01,2018,2,40,7240,18932600
AA,LAX,LIH,2018-03-01,2018,3,50,9050,23665750
AA,LAX,LIH,2018-04-01,2018,4,47,8507,22245805
AA,LAX,LIH,2018-05-01,2018,5,61,11041,28872215
AA,LAX,LIH,2018-06-01,2018,6,85,15385,40231775
AA,LAX,LIH,2018-07-01,2018,7,93,16833,44018295
AA,LAX,LIH,2018-08-01,2018,8,78,14118,36918570
AA,LAX,LIH,2018-09-01,2018,9,52,9412,24612380
AA,LAX,LIH,2018-10-01,2018,10,52,9412,24612380
AA,LAX,LIH,2018-11-01,2018,11,50,9050,23665750
AA,LAX,LIH,2018-12-01,2018,12,70,12670,33132050
AA,LAX,MBJ,2018-01-01,2018,1,6,960,2599680
AA,LAX,MBJ,2018-02-01,2018,2,4,640,1733120
AA,LAX,MBJ,2018-03-01,2018,3,5,800,2166400
AA,LAX,MBJ,2018-04-01,2018,4,4,640,1733120
AA,LAX,MBJ,2018-05-01,2018,5,4,640,1733120
AA,LAX,MBJ,2018-06-01,2018,6,5,800,2166400
AA,LAX,MBJ,2018-07-01,2018,7,4,640,1733120
AA,LAX,MBJ,2018-08-01,2018,8,3,480,1299840
AA,LAX,MCO,2018-01-01,2018,1,100,17341,38444997
AA,LAX,MCO,2018-02-01,2018,2,84,14784,32776128
AA,LAX,MCO,2018-03-01,2018,3,93,16368,36287856
AA,LAX,MCO,2018-04-01,2018,4,90,15252,33813684
AA,LAX,MCO,2018-05-01,2018,5,121,20197,44776749
AA,LAX,MCO,2018-06-01,2018,6,120,20010,44362170
AA,LAX,MCO,2018-07-01,2018,7,124,20677,45840909
AA,LAX,MCO,2018-08-01,2018,8,124,20677,45840909
AA,LAX,MCO,2018-09-01,2018,9,120,20010,44362170
AA,LAX,MCO,2018-10-01,2018,10,124,20677,45840909
AA,LAX,MCO,2018-11-01,2018,11,65,10544,23376048
AA,LAX,MCO,2018-12-01,2018,12,87,14949,33141933
AA,LAX,MEX,2018-01-01,2018,1,62,9920,15405760
AA,LAX,MEX,2018-02-01,2018,2,56,8960,13914880
AA,LAX,MEX,2018-03-01,2018,3,62,9920,15405760
AA,LAX,MEX,2018-04-01,2018,4,60,9600,14908800
AA,LAX,MEX,2018-05-01,2018,5,62,9920,15405760
AA,LAX,MEX,2018-06-01,2018,6,60,8832,13716096
AA,LAX,MEX,2018-07-01,2018,7,62,8928,13865184
AA,LAX,MEX,2018-08-01,2018,8,62,8928,13865184
AA,LAX,MEX,2018-09-01,2018,9,60,8640,13417920
AA,LAX,MEX,2018-10-01,2018,10,57,8128,12622784
AA,LAX,MEX,2018-11-01,2018,11,30,3840,5963520
AA,LAX,MEX,2018-12-01,2018,12,31,3968,6162304
AA,LAX,MFR,2018-01-01,2018,1,31,2170,1367100
AA,LAX,MFR,2018-02-01,2018,2,28,1960,1234800
AA,LAX,MFR,2018-03-01,2018,3,31,2170,1367100
AA,LAX,MFR,2018-04-01,2018,4,30,2100,1323000
AA,LAX,MFR,2018-05-01,2018,5,31,2170,1367100
AA,LAX,MFR,2018-06-01,2018,6,30,2100,1323000
AA,LAX,MFR,2018-07-01,2018,7,31,2170,1367100
AA,LAX,MFR,2018-08-01,2018,8,31,2170,1367100
AA,LAX,MFR,2018-09-01,2018,9,30,2100,1323000
AA,LAX,MFR,2018-10-01,2018,10,31,2170,1367100
AA,LAX,MFR,2018-11-01,2018,11,30,2100,1323000
AA,LAX,MFR,2018-12-01,2018,12,44,3080,1940400
AA,LAX,MIA,2018-01-01,2018,1,248,44184,103478928
AA,LAX,MIA,2018-02-01,2018,2,224,40971,95954082
AA,LAX,MIA,2018-03-01,2018,3,248,45886,107465012
AA,LAX,MIA,2018-04-01,2018,4,239,41999,98361658
AA,LAX,MIA,2018-05-01,2018,5,248,43577,102057334
AA,LAX,MIA,2018-06-01,2018,6,240,44388,103956696
AA,LAX,MIA,2018-07-01,2018,7,248,46438,108757796
AA,LAX,MIA,2018-08-01,2018,8,248,46438,108757796
AA,LAX,MIA,2018-09-01,2018,9,240,45252,105980184
AA,LAX,MIA,2018-10-01,2018,10,221,41734,97741028
AA,LAX,MIA,2018-11-01,2018,11,212,40199,94146058
AA,LAX,MIA,2018-12-01,2018,12,230,43552,101998784
AA,LAX,MSP,2018-01-01,2018,1,2,256,393216
AA,LAX,MSP,2018-02-01,2018,2,8,946,1453056
AA,LAX,MSY,2018-01-01,2018,1,31,4960,8288160
AA,LAX,MSY,2018-02-01,2018,2,28,4480,7486080
AA,LAX,MSY,2018-03-01,2018,3,31,4960,8288160
AA,LAX,MSY,2018-04-01,2018,4,30,4800,8020800
AA,LAX,MSY,2018-05-01,2018,5,31,4960,8288160
AA,LAX,MSY,2018-06-01,2018,6,30,4800,8020800
AA,LAX,MSY,2018-07-01,2018,7,31,4960,8288160
AA,LAX,MSY,2018-08-01,2018,8,31,4960,8288160
AA,LAX,MSY,2018-09-01,2018,9,30,4800,8020800
AA,LAX,MSY,2018-10-01,2018,10,59,9440,15774240
AA,LAX,MSY,2018-11-01,2018,11,58,9280,15506880
AA,LAX,MSY,2018-12-01,2018,12,57,9120,15239520
AA,LAX,MTJ,2018-01-01,2018,1,7,532,354312
AA,LAX,MTJ,2018-02-01,2018,2,2,140,93240
AA,LAX,MTJ,2018-03-01,2018,3,5,350,233100
AA,LAX,MTJ,2018-12-01,2018,12,13,988,658008
AA,LAX,MZT,2018-01-01,2018,1,4,304,317680
AA,LAX,MZT,2018-02-01,2018,2,4,304,317680
AA,LAX,MZT,2018-03-01,2018,3,9,684,714780
AA,LAX,MZT,2018-04-01,2018,4,5,380,397100
AA,LAX,MZT,2018-05-01,2018,5,4,304,317680
AA,LAX,MZT,2018-06-01,2018,6,5,380,397100
AA,LAX,MZT,2018-07-01,2018,7,4,304,317680
AA,LAX,MZT,2018-08-01,2018,8,3,228,238260
AA,LAX,MZT,2018-11-01,2018,11,3,228,238260
AA,LAX,MZT,2018-12-01,2018,12,5,380,397100
AA,LAX,NRT,2018-01-01,2018,1,31,8463,46131813
AA,LAX,NRT,2018-02-01,2018,2,28,7812,42583212
AA,LAX,NRT,2018-03-01,2018,3,31,8835,48159585
AA,LAX,NRT,2018-04-01,2018,4,30,8550,46606050
AA,LAX,NRT,2018-05-01,2018,5,31,8835,48159585
AA,LAX,NRT,2018-06-01,2018,6,30,8550,46606050
AA,LAX,NRT,2018-07-01,2018,7,31,8835,48159585
AA,LAX,NRT,2018-08-01,2018,8,31,8835,48159585
AA,LAX,NRT,2018-09-01,2018,9,30,8550,46606050
AA,LAX,NRT,2018-10-01,2018,10,31,8835,48159585
AA,LAX,NRT,2018-11-01,2018,11,25,7125,38838375
AA,LAX,NRT,2018-12-01,2018,12,28,7980,43498980
AA,LAX,OGG,2018-01-01,2018,1,65,11765,29247790
AA,LAX,OGG,2018-02-01,2018,2,40,7240,17998640
AA,LAX,OGG,2018-03-01,2018,3,70,12670,31497620
AA,LAX,OGG,2018-04-01,2018,4,77,13937,34647382
AA,LAX,OGG,2018-05-01,2018,5,85,15385,38247110
AA,LAX,OGG,2018-06-01,2018,6,113,20453,50846158
AA,LAX,OGG,2018-07-01,2018,7,124,22444,55795784
AA,LAX,OGG,2018-08-01,2018,8,105,19005,47246430
AA,LAX,OGG,2018-09-01,2018,9,71,12851,31947586
AA,LAX,OGG,2018-10-01,2018,10,74,13394,33297484
AA,LAX,OGG,2018-11-01,2018,11,59,10679,26547994
AA,LAX,OGG,2018-12-01,2018,12,96,17376,43196736
AA,LAX,OKC,2018-01-01,2018,1,59,4484,5322508
AA,LAX,OKC,2018-02-01,2018,2,54,4104,4871448
AA,LAX,OKC,2018-03-01,2018,3,62,4712,5593144
AA,LAX,OKC,2018-04-01,2018,4,60,4560,5412720
AA,LAX,OKC,2018-05-01,2018,5,62,4712,5593144
AA,LAX,OKC,2018-06-01,2018,6,60,4560,5412720
AA,LAX,OKC,2018-07-01,2018,7,62,4712,5593144
AA,LAX,OKC,2018-08-01,2018,8,62,4712,5593144
AA,LAX,OKC,2018-09-01,2018,9,60,4560,5412720
AA,LAX,OKC,2018-10-01,2018,10,62,4712,5593144
AA,LAX,OKC,2018-11-01,2018,11,84,6384,7577808
AA,LAX,OKC,2018-12-01,2018,12,89,6764,8028868
AA,LAX,OMA,2018-01-01,2018,1,23,1748,2324840
AA,LAX,OMA,2018-02-01,2018,2,24,1824,2425920
AA,LAX,OMA,2018-03-01,2018,3,31,2356,3133480
AA,LAX,OMA,2018-04-01,2018,4,26,1976,2628080
AA,LAX,OMA,2018-05-01,2018,5,26,2080,2766400
AA,LAX,OMA,2018-06-01,2018,6,29,2204,2931320
AA,LAX,OMA,2018-07-01,2018,7,31,2356,3133480
AA,LAX,OMA,2018-08-01,2018,8,31,2356,3133480
AA,LAX,OMA,2018-09-01,2018,9,30,2280,3032400
AA,LAX,OMA,2018-10-01,2018,10,31,2356,3133480
AA,LAX,OMA,2018-11-01,2018,11,55,4180,5559400
AA,LAX,OMA,2018-12-01,2018,12,57,4332,5761560
AA,LAX,ORD,2018-01-01,2018,1,279,48546,84712770
AA,LAX,ORD,2018-02-01,2018,2,252,43806,76441470
AA,LAX,ORD,2018-03-01,2018,3,282,49581,86518845
AA,LAX,ORD,2018-04-01,2018,4,298,52678,91923110
AA,LAX,ORD,2018-05-01,2018,5,282,50307,87785715
AA,LAX,ORD,2018-06-01,2018,6,294,52584,91759080
AA,LAX,ORD,2018-07-01,2018,7,310,55459,96775955
AA,LAX,ORD,2018-08-01,2018,8,310,55375,96629375
AA,LAX,ORD,2018-09-01,2018,9,300,53817,93910665
AA,LAX,ORD,2018-10-01,2018,10,310,55837,97435565
AA,LAX,ORD,2018-11-01,2018,11,269,48605,84815725
AA,LAX,ORD,2018-12-01,2018,12,278,50255,87694975
AA,LAX,PDX,2018-01-01,2018,1,82,6232,5197488
AA,LAX,PDX,2018-02-01,2018,2,78,5928,4943952
AA,LAX,PDX,2018-03-01,2018,3,93,7068,5894712
AA,LAX,PDX,2018-04-01,2018,4,86,6536,5451024
AA,LAX,PDX,2018-05-01,2018,5,88,6688,5577792
AA,LAX,PDX,2018-06-01,2018,6,81,6156,5134104
AA,LAX,PDX,2018-07-01,2018,7,85,6460,5387640
AA,LAX,PDX,2018-08-01,2018,8,86,6536,5451024
AA,LAX,PDX,2018-09-01,2018,9,85,6460,5387640
AA,LAX,PDX,2018-10-01,2018,10,89,6764,5641176
AA,LAX,PDX,2018-11-01,2018,11,113,8588,7162392
AA,LAX,PDX,2018-12-01,2018,12,111,8436,7035624
AA,LAX,PEK,2018-01-01,2018,1,31,7006,43794506
AA,LAX,PEK,2018-02-01,2018,2,28,6328,39556328
AA,LAX,PEK,2018-03-01,2018,3,31,7478,46744978
AA,LAX,PEK,2018-04-01,2018,4,30,8550,53446050
AA,LAX,PEK,2018-05-01,2018,5,31,8835,55227585
AA,LAX,PEK,2018-06-01,2018,6,30,8550,53446050
AA,LAX,PEK,2018-07-01,2018,7,31,8835,55227585
AA,LAX,PEK,2018-08-01,2018,8,31,8835,55227585
AA,LAX,PEK,2018-09-01,2018,9,30,8550,53446050
AA,LAX,PEK,2018-10-01,2018,10,31,8835,55227585
AA,LAX,PEK,2018-11-01,2018,11,25,7125,44538375
AA,LAX,PEK,2018-12-01,2018,12,27,7695,48101445
AA,LAX,PHL,2018-01-01,2018,1,172,32164,77225764
AA,LAX,PHL,2018-02-01,2018,2,162,30294,72735894
AA,LAX,PHL,2018-03-01,2018,3,182,34718,83357918
AA,LAX,PHL,2018-04-01,2018,4,176,34800,83554800
AA,LAX,PHL,2018-05-01,2018,5,183,36081,86630481
AA,LAX,PHL,2018-06-01,2018,6,180,35460,85139460
AA,LAX,PHL,2018-07-01,2018,7,180,35520,85283520
AA,LAX,PHL,2018-08-01,2018,8,186,36402,87401202
AA,LAX,PHL,2018-09-01,2018,9,180,35460,85139460
AA,LAX,PHL,2018-10-01,2018,10,186,36582,87833382
AA,LAX,PHL,2018-11-01,2018,11,178,35146,84385546
AA,LAX,PHL,2018-12-01,2018,12,184,36268,87079468
AA,LAX,PHX,2018-01-01,2018,1,209,32936,12186320
AA,LAX,PHX,2018-02-01,2018,2,204,31870,11791900
AA,LAX,PHX,2018-03-01,2018,3,240,37115,13732550
AA,LAX,PHX,2018-04-01,2018,4,213,34325,12700250
AA,LAX,PHX,2018-05-01,2018,5,216,33801,12506370
AA,LAX,PHX,2018-06-01,2018,6,202,31797,11764890
AA,LAX,PHX,2018-07-01,2018,7,208,32824,12144880
AA,LAX,PHX,2018-08-01,2018,8,209,33492,12392040
AA,LAX,PHX,2018-09-01,2018,9,200,32729,12109730
AA,LAX,PHX,2018-10-01,2018,10,209,34080,12609600
AA,LAX,PHX,2018-11-01,2018,11,207,33155,12267350
AA,LAX,PHX,2018-12-01,2018,12,216,34751,12857870
AA,LAX,PVG,2018-01-01,2018,1,31,7006,45433910
AA,LAX,PVG,2018-02-01,2018,2,28,6328,41037080
AA,LAX,PVG,2018-03-01,2018,3,31,7478,48494830
AA,LAX,PVG,2018-04-01,2018,4,30,8550,55446750
AA,LAX,PVG,2018-05-01,2018,5,31,8835,57294975
AA,LAX,PVG,2018-06-01,2018,6,30,8550,55446750
AA,LAX,PVG,2018-07-01,2018,7,31,8835,57294975
AA,LAX,PVG,2018-08-01,2018,8,31,8835,57294975
AA,LAX,PVG,2018-09-01,2018,9,30,8550,55446750
AA,LAX,PVG,2018-10-01,2018,10,31,8835,57294975
AA,LAX,PVG,2018-11-01,2018,11,29,8265,53598525
AA,LAX,PVG,2018-12-01,2018,12,25,7125,46205625
AA,LAX,PVR,2018-01-01,2018,1,31,4960,6041280
AA,LAX,PVR,2018-02-01,2018,2,28,4480,5456640
AA,LAX,PVR,2018-03-01,2018,3,31,4960,6041280
AA,LAX,PVR,2018-04-01,2018,4,30,2448,2981664
AA,LAX,PVR,2018-05-01,2018,5,31,2356,2869608
AA,LAX,PVR,2018-06-01,2018,6,30,2280,2777040
AA,LAX,PVR,2018-07-01,2018,7,31,2356,2869608
AA,LAX,PVR,2018-08-01,2018,8,31,2356,2869608
AA,LAX,PVR,2018-09-01,2018,9,30,2280,2777040
AA,LAX,PVR,2018-10-01,2018,10,31,2356,2869608
AA,LAX,PVR,2018-11-01,2018,11,30,2280,2777040
AA,LAX,PVR,2018-12-01,2018,12,30,2280,2777040
AA,LAX,RDM,2018-01-01,2018,1,31,2170,1575420
AA,LAX,RDM,2018-02-01,2018,2,28,1960,1422960
AA,LAX,RDM,2018-03-01,2018,3,31,2170,1575420
AA,LAX,RDM,2018-04-01,2018,4,30,2100,1524600
AA,LAX,RDM,2018-05-01,2018,5,31,2170,1575420
AA,LAX,RDM,2018-06-01,2018,6,30,2100,1524600
AA,LAX,RDM,2018-07-01,2018,7,31,2170,1575420
AA,LAX,RDM,2018-08-01,2018,8,31,2170,1575420
AA,LAX,RDM,2018-09-01,2018,9,30,2100,1524600
AA,LAX,RDM,2018-10-01,2018,10,30,2100,1524600
AA,LAX,RDM,2018-11-01,2018,11,30,2100,1524600
AA,LAX,RDM,2018-12-01,2018,12,44,3158,2292708
AA,LAX,RDU,2018-01-01,2018,1,24,3840,8597760
AA,LAX,RDU,2018-02-01,2018,2,20,3200,7164800
AA,LAX,RDU,2018-03-01,2018,3,22,3520,7881280
AA,LAX,RDU,2018-04-01,2018,4,58,7616,17052224
AA,LAX,RDU,2018-05-01,2018,5,62,8992,20133088
AA,LAX,RDU,2018-06-01,2018,6,52,7616,17052224
AA,LAX,RDU,2018-07-01,2018,7,54,7904,17697056
AA,LAX,RDU,2018-08-01,2018,8,55,8032,17983648
AA,LAX,RDU,2018-09-01,2018,9,55,8000,17912000
AA,LAX,RDU,2018-10-01,2018,10,54,7808,17482112
AA,LAX,RDU,2018-11-01,2018,11,29,3808,8526112
AA,LAX,RDU,2018-12-01,2018,12,41,5664,12681696
AA,LAX,RNO,2018-01-01,2018,1,124,9238,3602820
AA,LAX,RNO,2018-02-01,2018,2,112,8344,3254160
AA,LAX,RNO,2018-03-01,2018,3,124,9238,3602820
AA,LAX,RNO,2018-04-01,2018,4,144,10596,4132440
AA,LAX,RNO,2018-05-01,2018,5,146,10748,4191720
AA,LAX,RNO,2018-06-01,2018,6,124,9214,3593460
AA,LAX,RNO,2018-07-01,2018,7,124,9238,3602820
AA,LAX,RNO,2018-08-01,2018,8,135,10008,3903120
AA,LAX,RNO,2018-09-01,2018,9,150,11040,4305600
AA,LAX,RNO,2018-10-01,2018,10,127,9448,3684720
AA,LAX,RNO,2018-11-01,2018,11,142,10462,4080180
AA,LAX,RNO,2018-12-01,2018,12,155,11408,4449120
AA,LAX,SAN,2018-01-01,2018,1,186,13476,1468884
AA,LAX,SAN,2018-02-01,2018,2,168,12096,1318464
AA,LAX,SAN,2018-03-01,2018,3,186,13392,1459728
AA,LAX,SAN,2018-04-01,2018,4,180,13128,1430952
AA,LAX,SAN,2018-05-01,2018,5,186,13578,1480002
AA,LAX,SAN,2018-06-01,2018,6,180,13284,1447956
AA,LAX,SAN,2018-07-01,2018,7,185,13688,1491992
AA,LAX,SAN,2018-08-01,2018,8,186,13698,1493082
AA,LAX,SAN,2018-09-01,2018,9,180,13140,1432260
AA,LAX,SAN,2018-10-01,2018,10,186,13578,1480002
AA,LAX,SAN,2018-11-01,2018,11,175,12778,1392802
AA,LAX,SAN,2018-12-01,2018,12,186,13578,1480002
AA,LAX,SAT,2018-01-01,2018,1,62,4712,5701520
AA,LAX,SAT,2018-02-01,2018,2,56,4256,5149760
AA,LAX,SAT,2018-03-01,2018,3,62,4712,5701520
AA,LAX,SAT,2018-04-01,2018,4,60,4560,5517600
AA,LAX,SAT,2018-05-01,2018,5,62,4712,5701520
AA,LAX,SAT,2018-06-01,2018,6,60,4560,5517600
AA,LAX,SAT,2018-07-01,2018,7,62,4712,5701520
AA,LAX,SAT,2018-08-01,2018,8,62,4712,5701520
AA,LAX,SAT,2018-09-01,2018,9,60,4560,5517600
AA,LAX,SAT,2018-10-01,2018,10,62,4712,5701520
AA,LAX,SAT,2018-11-01,2018,11,58,8776,10618960
AA,LAX,SAT,2018-12-01,2018,12,62,9920,12003200
AA,LAX,SEA,2018-01-01,2018,1,120,10732,10238328
AA,LAX,SEA,2018-02-01,2018,2,106,9512,9074448
AA,LAX,SEA,2018-03-01,2018,3,124,11036,10528344
AA,LAX,SEA,2018-04-01,2018,4,144,11048,10539792
AA,LAX,SEA,2018-05-01,2018,5,151,11476,10948104
AA,LAX,SEA,2018-06-01,2018,6,141,10716,10223064
AA,LAX,SEA,2018-07-01,2018,7,147,11172,10658088
AA,LAX,SEA,2018-08-01,2018,8,148,11248,10730592
AA,LAX,SEA,2018-09-01,2018,9,149,11324,10803096
AA,LAX,SEA,2018-10-01,2018,10,155,11780,11238120
AA,LAX,SEA,2018-11-01,2018,11,145,11020,10513080
AA,LAX,SEA,2018-12-01,2018,12,150,11400,10875600
AA,LAX,SFO,2018-01-01,2018,1,362,27512,9271544
AA,LAX,SFO,2018-02-01,2018,2,320,24320,8195840
AA,LAX,SFO,2018-03-01,2018,3,344,26144,8810528
AA,LAX,SFO,2018-04-01,2018,4,338,25688,8656856
AA,LAX,SFO,2018-05-01,2018,5,350,26600,8964200
AA,LAX,SFO,2018-06-01,2018,6,291,22116,7453092
AA,LAX,SFO,2018-07-01,2018,7,294,22344,7529928
AA,LAX,SFO,2018-08-01,2018,8,347,26372,8887364
AA,LAX,SFO,2018-09-01,2018,9,353,26828,9041036
AA,LAX,SFO,2018-10-01,2018,10,368,27968,9425216
AA,LAX,SFO,2018-11-01,2018,11,293,26636,8976332
AA,LAX,SFO,2018-12-01,2018,12,297,27364,9221668
AA,LAX,SJC,2018-01-01,2018,1,148,11206,3451448
AA,LAX,SJC,2018-02-01,2018,2,136,10336,3183488
AA,LAX,SJC,2018-03-01,2018,3,155,11780,3628240
AA,LAX,SJC,2018-04-01,2018,4,178,13528,4166624
AA,LAX,SJC,2018-05-01,2018,5,186,14136,4353888
AA,LAX,SJC,2018-06-01,2018,6,152,11552,3558016
AA,LAX,SJC,2018-07-01,2018,7,148,11248,3464384
AA,LAX,SJC,2018-08-01,2018,8,179,13604,4190032
AA,LAX,SJC,2018-09-01,2018,9,179,13604,4190032
AA,LAX,SJC,2018-10-01,2018,10,150,11400,3511200
AA,LAX,SJC,2018-11-01,2018,11,166,12616,3885728
AA,LAX,SJC,2018-12-01,2018,12,170,12920,3979360
AA,LAX,SJD,2018-01-01,2018,1,40,6400,5824000
AA,LAX,SJD,2018-02-01,2018,2,44,7040,6406400
AA,LAX,SJD,2018-03-01,2018,3,62,9920,9027200
AA,LAX,SJD,2018-04-01,2018,4,60,9600,8736000
AA,LAX,SJD,2018-05-01,2018,5,62,9024,8211840
AA,LAX,SJD,2018-06-01,2018,6,60,9408,8561280
AA,LAX,SJD,2018-07-01,2018,7,62,9920,9027200
AA,LAX,SJD,2018-08-01,2018,8,56,8608,7833280
AA,LAX,SJD,2018-09-01,2018,9,48,6720,6115200
AA,LAX,SJD,2018-10-01,2018,10,56,7968,7250880
AA,LAX,SJD,2018-11-01,2018,11,56,8000,7280000
AA,LAX,SJD,2018-12-01,2018,12,46,6784,6173440
AA,LAX,SLC,2018-01-01,2018,1,124,8866,5230940
AA,LAX,SLC,2018-02-01,2018,2,112,8008,4724720
AA,LAX,SLC,2018-03-01,2018,3,124,8866,5230940
AA,LAX,SLC,2018-04-01,2018,4,120,8580,5062200
AA,LAX,SLC,2018-05-01,2018,5,124,8866,5230940
AA,LAX,SLC,2018-06-01,2018,6,97,6994,4126460
AA,LAX,SLC,2018-07-01,2018,7,93,6720,3964800
AA,LAX,SLC,2018-08-01,2018,8,104,7490,4419100
AA,LAX,SLC,2018-09-01,2018,9,120,8586,5065740
AA,LAX,SLC,2018-10-01,2018,10,122,8726,5148340
AA,LAX,SLC,2018-11-01,2018,11,114,8160,4814400
AA,LAX,SLC,2018-12-01,2018,12,122,8726,5148340
AA,LAX,SMF,2018-01-01,2018,1,117,8790,3278670
AA,LAX,SMF,2018-02-01,2018,2,106,7924,2955652
AA,LAX,SMF,2018-03-01,2018,3,119,8888,3315224
AA,LAX,SMF,2018-04-01,2018,4,120,9108,3397284
AA,LAX,SMF,2018-05-01,2018,5,124,9424,3515152
AA,LAX,SMF,2018-06-01,2018,6,120,9120,3401760
AA,LAX,SMF,2018-07-01,2018,7,124,9424,3515152
AA,LAX,SMF,2018-08-01,2018,8,124,9424,3515152
AA,LAX,SMF,2018-09-01,2018,9,120,9120,3401760
AA,LAX,SMF,2018-10-01,2018,10,124,9424,3515152
AA,LAX,SMF,2018-11-01,2018,11,143,12272,4577456
AA,LAX,SMF,2018-12-01,2018,12,140,12252,4569996
AA,LAX,STL,2018-01-01,2018,1,51,6528,10392576
AA,LAX,STL,2018-02-01,2018,2,52,6656,10596352
AA,LAX,STL,2018-03-01,2018,3,66,8448,13449216
AA,LAX,STL,2018-04-01,2018,4,57,7296,11615232
AA,LAX,STL,2018-05-01,2018,5,62,7936,12634112
AA,LAX,STL,2018-06-01,2018,6,60,7680,12226560
AA,LAX,STL,2018-07-01,2018,7,62,7936,12634112
AA,LAX,STL,2018-08-01,2018,8,62,7936,12634112
AA,LAX,STL,2018-09-01,2018,9,60,7680,12226560
AA,LAX,STL,2018-10-01,2018,10,62,9440,15028480
